6495		919		534		5		-4		8		
6501		921		534		5		-3		6		
6667		925		556		85		-44		166		
6684		926		558		5		-1		17		
6687		927		558		0		-1		3		
6690		928		558		0		-1		3		
6693		929		558		0		-1		3		
6704		928		560		5		-3		11		
6710		930		560		5		-2		6		
6713		931		560		0		-1		3		
6716		932		560		0		-1		3		
6719		933		560		0		-1		3		
6722		934		560		0		-1		3		
6725		935		560		0		-1		3		
6730		932		562		5		-5		5		
6736		934		562		5		-4		6		
6742		936		562		5		-3		6		
6745		937		562		0		-1		3		
6748		938		562		0		-1		3		
6751		939		562		0		-1		3		
6762		938		564		5		-3		11		
6768		940		564		5		-2		6		
6771		941		564		0		-1		3		
6774		942		564		0		-1		3		
6777		943		564		0		-1		3		
6780		944		564		0		-1		3		
6783		945		564		0		-1		3		
6794		944		566		5		-3		11		
6800		946		566		5		-2		6		
6803		947		566		0		-1		3		
6806		948		566		0		-1		3		
6809		949		566		0		-1		3		
6812		950		566		0		-1		3		
6820		948		568		5		-4		8		
6826		950		568		5		-3		6		
6849		960		567		137		-125		23		
6852		961		567		0		-1		3		
6855		962		567		0		-1		3		
6858		963		567		0		-1		3		
6861		964		567		0		-1		3		
6864		965		567		0		-1		3		
6867		966		567		0		-1		3		
6870		967		567		0		-1		3		
6878		965		569		5		-4		8		
6884		967		569		5		-3		6		
6902		966		572		8		-2		18		
6919		967		574		5		-1		17		
6922		968		574		0		-1		3		
6925		969		574		0		-1		3		
6928		970		574		0		-1		3		
